"","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29","death","protein.metabolism","cell.cycle.and.proliferation","other.metabolic.processes","signal.transduction","stress.response","developmental.processes","cell.adhesion","DNA.metabolism","cell.cell.signaling","other.biological.processes","cell.organization.and.biogenesis","RNA.metabolism","transport"
"sig_22",0.00151813686635293,0.0382580972319287,0.0365348419324561,0.131168406313937,0.0328366639464148,0.141693909882769,0.422568677256074,0.123277415089147,0.041060385766593,0.082523597782559,0.122496624866737,0.117412333298838,0.090736231791834,0.246165375841265,0.0482726965023237,0.0698536553550636,0.437608985758279,0.121059960818342,0.251714093037585,0.0519475373402627,0.0730492369343903,0.999999999999911,0.170220172338792,0.291300043265969,0.0859854584313772,0.54579101843146,0.229050331343233,0.463131553232829,0.135166792862416,-0.0043115205687745,-0.0019216570566538,0.0287930808524588,-0.0201861265007727,-0.00887233299952221,-0.0106286898163731,-0.00619649783182056,-0.00893670136622468,0.00798147744443391,-0.00452009739050438,-0.0153799973929369,0.00486536703301404,0.0708897209790876,-0.0255998448300145
"sig_23",0.000289464008634431,0.0968738154026055,0.0515812414624031,0.0935231592840967,0.0411252733943745,0.388477670332104,0.205042997765533,0.380098758228425,0.0564179079275567,0.0929975725938846,0.050046264283239,0.22264890739257,0.230531277808085,0.353762722751025,0.0414547500602518,0.0753009013655589,0.346423822304183,0.294670284991802,0.270914188387705,0.0359368385451827,0.133530464124083,0.170220172338792,1.00000000000016,0.250700991954134,0.131511629316387,0.40532327505415,0.201465044070397,0.334436480393893,0.351329562249949,-0.00801074036218254,0.00955317213224356,-0.00672816753009665,-0.0274538739069542,0.00213854027256752,-0.00769189739679802,-0.0109908632916655,-0.0106620325841935,0.0130287445901652,-0.00200525894037507,-0.00358286536388871,0.00293789879530059,0.0718764628647799,-0.0303267852454216
"sig_24",0.00603099191582485,0.0465174501494131,0.137698711064305,0.101133802522385,0.106700743206993,0.336455700916423,0.408810906301791,0.0912408223238057,0.149410856599863,0.17551686035381,0.0602943866898612,0.364589688096997,0.300249193531571,0.299496609151642,0.134570435346648,0.187798493765719,0.564468704584377,0.321587489653436,0.492073984239879,0.0775525133860674,0.308140830346113,0.291300043265969,0.250700991954134,1.00000000000012,0.2456174939859,0.454936753586942,0.373307867036896,0.302984936327952,0.0953268025206585,0.0224775841071858,0.00679611632257665,0.0159289201572823,-0.0368739583640792,0.0189312707401597,-0.0214056610120632,0.000100602581763875,0.00136671234376924,0.00430960197639153,-0.00793824233899622,-0.00403461807894058,-0.00210753216816958,0.0418650207713423,-0.0306961607722187
"sig_25",0.0243737225692243,0.0325367200034867,0.0912831704729146,0.070950652573799,0.492881313656369,0.224429636183473,0.223380819835481,0.0300930815148883,0.122139912813189,0.125801280396743,0.0418475683291649,0.222190417068353,0.212595824588253,0.170187335694694,0.101726987126481,0.304456460612949,0.243914388302511,0.13772506840043,0.262741089918538,0.288495754113301,0.368185145617788,0.0859854584313772,0.131511629316387,0.2456174939859,0.999999999999941,0.149864197603405,0.344088519928857,0.0886481749701969,0.0218242115708394,0.00955801086302784,0.0196771359771582,-0.00832631366140197,-0.0228075666186053,-0.00268184549733947,-0.00412596893912494,-0.0151616337587911,-0.00322253325457703,0.00175361831451688,-0.00422924840557727,0.0164552372416653,-0.00964928593091264,0.0187022105204619,-0.00700080860970658
"sig_26",-0.00531760921696885,0.0773998505279981,0.0219803006763152,0.055565938728458,0.0415255305476514,0.235417809189198,0.458459635897592,0.319057464534795,0.0240695820579947,0.0400504573985258,0.037265532262218,0.138004524391726,0.118028449398193,0.196598285925111,0.0319000463806207,0.050687029551647,0.422665276108891,0.153091870200602,0.27187553801637,0.0360332871019846,0.111090677245376,0.54579101843146,0.40532327505415,0.454936753586942,0.149864197603405,1.0000000000001,0.349494799112555,0.738340512783339,0.378614956138531,-0.0108130481725211,0.0119741750268206,0.00786254822483551,-0.0276830672865839,-0.0208302284358477,-0.00346009653194621,-0.0122254223931984,-0.0100868720958154,0.027033720309955,-0.00640103322564401,-0.00127975488152004,0.0166589245479,0.0544918635561423,-0.0251342764551415
"sig_27",0.00182665683223459,0.0455372508779308,0.0353233824051266,0.0407167992616784,0.172686832233037,0.144301860817255,0.393930050079254,0.148811104573747,0.0350009405038119,0.0494648028351239,0.0139718491849988,0.118564938073122,0.10356900893167,0.10515113815248,0.0307012336807872,0.109903423536308,0.30591178108876,0.0717549706344004,0.263818678517088,0.14114540130717,0.122365297337479,0.229050331343233,0.201465044070397,0.373307867036896,0.344088519928857,0.349494799112555,1.00000000000017,0.453494717404077,0.128798699438507,-0.00443592420284744,-0.00328417382701774,0.0118976423738836,-0.0203078601414496,0.000881705840796533,-0.00718294094823148,-0.00301296516982733,-0.00666040086098566,0.00503457212895906,-0.0109213727792932,0.0116666138068719,0.0146169576505384,0.0203425472553326,-0.0203473932782778
"sig_28",-0.0125560552042925,0.0763036411231421,-0.00639349040372327,0.0214097334392684,0.0257685328739161,0.116878856646297,0.440334311199752,0.434821939551957,-0.00571348752847361,0.000671425081828383,0.0119551783756728,0.0436512386802569,0.0382943157596185,0.0823710902575062,0.000897925405007286,0.0103039660393868,0.28119606733946,0.069174014505741,0.176134004665635,0.0245420746743535,0.0246994076594001,0.463131553232829,0.334436480393893,0.302984936327952,0.0886481749701969,0.738340512783339,0.453494717404077,0.999999999999926,0.510498037134977,-0.0161801714587242,-0.0058268463263433,0.00584468282195002,-0.0221695197065699,-0.0188445014258435,0.00129831760448028,-0.0122637809993785,-0.00753686571362784,0.00108340614767494,-0.00991281915332454,0.00429555155768933,0.00336087993125336,0.0808432922537642,-0.020952264963925
"sig_29",-0.0194830593462366,0.132570087647846,-0.0164712705778617,-0.00758468341496986,-0.00284417997843737,0.0653712741799938,0.171629274999107,0.791745580992524,-0.0164430958522696,-0.0136720779181936,-0.00562101922656782,-0.000357918253249618,0.0218475805457643,0.0267947921761648,-0.00679905124465625,-0.00877269143999278,0.0856200879476663,0.0606509314213317,0.0482659477065765,-0.000741309337497238,-0.00140487308251433,0.135166792862416,0.351329562249949,0.0953268025206585,0.0218242115708394,0.378614956138531,0.128798699438507,0.510498037134977,1,-0.0150127683132533,-0.0120334951115333,-0.0110869403018508,-0.00670859413143717,-0.00692486002040574,0.000460593096251022,-0.0111741252385978,-0.00588163955276188,-0.0074457285645019,-0.00807106374261489,0.0164038310093239,-0.00565145846407343,0.0615220294563099,-0.0177279426827647
"death",0.0134162874638627,-0.00879101329563445,0.0455295121476267,0.0549315629275157,0.00517904608492392,0.0333638754086231,-0.0056284366144322,-0.0176708496784127,0.0961518436760064,0.117964515166907,0.0906675953051628,0.074976528852106,0.0830506487530383,0.0701297893016635,0.0327804422170816,0.0920333057644834,0.0418729488839481,0.0170433148222387,0.0497434451412739,0.0424736040346899,0.0488083096147906,-0.0043115205687745,-0.00801074036218254,0.0224775841071858,0.00955801086302784,-0.0108130481725211,-0.00443592420284744,-0.0161801714587242,-0.0150127683132533,0.999999999999899,-0.0814639733104593,-0.0439570893359136,-0.0947402181169848,-0.0693567086682425,-0.0573251152910743,-0.0710195999914475,-0.0232827436685429,-0.0294679049459633,-0.0320726871881022,-0.122261009817924,-0.0996435127471899,-0.0846020608855705,-0.0740184575449035
"protein.metabolism",0.031570316601954,0.00869664504437028,0.00217911475797553,0.000793241900247991,0.0276468222864859,0.00903866632828158,-0.00121505271206365,-0.0112820900769122,-0.0261951115975542,-0.0250554977200939,-0.0253644570666246,-0.0319615662883799,-0.0224258951971463,-0.0133190843674176,-0.0309834463321702,-0.0256295136929063,-0.00318807240039718,-0.00843602826843653,-0.0150951430083352,0.00783773981388047,-0.00691005530881469,-0.0019216570566538,0.00955317213224356,0.00679611632257665,0.0196771359771582,0.0119741750268206,-0.00328417382701774,-0.0058268463263433,-0.0120334951115333,-0.0814639733104593,0.999999999999946,-0.0532851321398389,-0.114844843404952,-0.0840747520366824,-0.069489959170703,-0.0860905220803881,-0.028223526436786,-0.0357212279669044,-0.0388787656488674,-0.148205765261491,-0.120788656023978,-0.10255528884409,-0.0897257609785565
"cell.cycle.and.proliferation",0.0146699126021252,0.022456940585703,0.0140297260897855,0.0237327413424009,-0.00140613928581066,0.00829651646501075,0.0314899048379487,0.0212585655404125,0.0360447216874033,0.0394172737224043,0.0188658877437766,0.0299898798223711,0.0313754673226904,0.0295783490121394,0.00335094309255027,0.0225945012862479,0.0157969815535624,0.0361749971840119,0.0109902222341479,0.0066621894785057,0.00413369779305713,0.0287930808524588,-0.00672816753009665,0.0159289201572823,-0.00832631366140197,0.00786254822483551,0.0118976423738836,0.00584468282195002,-0.0110869403018508,-0.0439570893359136,-0.0532851321398389,1.00000000000009,-0.0619690500742086,-0.0453658376333655,-0.0374960392807543,-0.0464535256050043,-0.0152291132207377,-0.0192747928332187,-0.0209785664195917,-0.0799702469565182,-0.0651762678377495,-0.0553377377802206,-0.0484150616621093
"other.metabolic.processes",-0.0348824597538959,-0.0263194020871657,-0.048319199836446,-0.0371338314107315,-0.0263115205758179,-0.0430867081128263,-0.0203141130355026,-0.0176470179949685,-0.0584940699760024,-0.0641566483349988,-0.0119940700012268,-0.0521192938457823,-0.0521329332360988,-0.0433895187200958,-0.0122522556394378,-0.046785851029502,-0.0409625403873922,-0.0308359353951587,-0.0327240734714061,-0.0140746391852858,-0.0389311038667928,-0.0201861265007727,-0.0274538739069542,-0.0368739583640792,-0.0228075666186053,-0.0276830672865839,-0.0203078601414496,-0.0221695197065699,-0.00670859413143717,-0.0947402181169848,-0.114844843404952,-0.0619690500742086,0.999999999999882,-0.0977764774095861,-0.0808147899155831,-0.10012075900861,-0.0328231357002441,-0.0415427432700068,-0.0452148672353104,-0.172358969940693,-0.140473673855248,-0.119268801155936,-0.104348435515439
"signal.transduction",0.0111149138035002,0.00818150453344181,0.0105992602658724,-0.00125457634200656,-0.00499288120415808,0.0150088815796647,-0.0103706067378814,-0.0133763516128411,0.00630703115932096,-0.00995087081967697,-0.0121789676796762,0.0108988529494316,0.0165448167860737,0.00331435613825738,0.0191340265375429,0.0072764049865388,-0.000270122458580966,-0.00116181986273066,0.0203457739100885,-0.00679610037098967,0.0223651691767905,-0.00887233299952221,0.00213854027256752,0.0189312707401597,-0.00268184549733947,-0.0208302284358477,0.000881705840796533,-0.0188445014258435,-0.00692486002040574,-0.0693567086682425,-0.0840747520366824,-0.0453658376333655,-0.0977764774095861,0.999999999999866,-0.0591622855811864,-0.0732956547094849,-0.0240289151279973,-0.0304123000719682,-0.0331005610567688,-0.126179262641908,-0.102836914108732,-0.0873134098632693,-0.0763906204342578
"stress.response",0.0292232998455659,-0.0106622744932924,0.024234132977239,0.0091399315475544,-0.00434224317384359,-0.00859621100138419,-0.0164377561656929,-0.0110411889453238,0.00839195421641463,0.0147259239582653,0.0179665510279069,0.012783849666324,-0.00386188310388649,0.0024978218926274,0.00742327870561861,0.0124685194519681,-0.00693425767806418,-0.00288684979579111,-0.00736711676964803,0.0199542053935818,-0.00117165480651033,-0.0106286898163731,-0.00769189739679802,-0.0214056610120632,-0.00412596893912494,-0.00346009653194621,-0.00718294094823148,0.00129831760448028,0.000460593096251022,-0.0573251152910743,-0.069489959170703,-0.0374960392807543,-0.0808147899155831,-0.0591622855811864,1.00000000000012,-0.0605807561695635,-0.0198605204381906,-0.0251365533539308,-0.0273584706542825,-0.104290427230188,-0.0849973718571097,-0.0721667937100461,-0.063138825466724
"developmental.processes",-0.0253738004748738,-0.0174558335298906,-0.0196901480435506,-0.0140784758632539,-0.0159960543476857,-0.0219125051448418,-0.0130890911321769,-0.0195566336684243,-0.00919267323227005,-0.000720061778758773,0.0017859677844968,-0.0133369922933299,-0.012837871482228,-0.00958767801090989,-0.00773640552332529,-0.00600505977851031,-0.00929878440859862,0.00235379632042569,-0.0143874570705633,-0.0105052385065856,-0.00793808698102473,-0.00619649783182056,-0.0109908632916655,0.000100602581763875,-0.0151616337587911,-0.0122254223931984,-0.00301296516982733,-0.0122637809993785,-0.0111741252385978,-0.0710195999914475,-0.0860905220803881,-0.0464535256050043,-0.10012075900861,-0.0732956547094849,-0.0605807561695635,0.99999999999995,-0.0246050306219304,-0.0311414631317517,-0.0338941776633046,-0.129204527321355,-0.105302524364165,-0.089406829727747,-0.0782221563063255
"cell.adhesion",0.00201512389738692,0.000642494744234865,-0.00810131363286382,-0.00790775930303797,0.018964840680685,-0.00592436524610216,-0.00878304442084628,-0.0090368452949817,-0.00529094490085268,-0.00653106766357121,-0.00780426600160418,-0.0070440472088654,-0.00314637992465185,-0.0121475197704992,-0.00562543537526102,-0.00453924065966251,-0.00587322635040782,-0.0031461881317952,-0.00546352455706695,-0.00556195418207626,-0.00199961927612553,-0.00893670136622468,-0.0106620325841935,0.00136671234376924,-0.00322253325457703,-0.0100868720958154,-0.00666040086098566,-0.00753686571362784,-0.00588163955276188,-0.0232827436685429,-0.028223526436786,-0.0152291132207377,-0.0328231357002441,-0.0240289151279973,-0.0198605204381906,-0.0246050306219304,1.00000000000009,-0.0102092760821938,-0.0111117135338144,-0.0423578264422826,-0.0345219021610451,-0.0293107297002374,-0.0256439970754497
"DNA.metabolism",0.0212707007747546,0.00917238044835609,0.00332155646162259,0.0033447267941635,-0.00457321983269216,0.0176648775751272,0.0572941735109337,0.0103740577199636,-0.0120777896536969,-0.0096163806602158,0.00912514406062656,0.00688240834223543,-0.00288886860724039,-0.000852947831935573,-0.00440966193747069,-0.00813130529964811,0.0274506828115815,-0.00106073407270034,0.00855192057284576,-0.0072560609098605,-0.0059847166397318,0.00798147744443391,0.0130287445901652,0.00430960197639153,0.00175361831451688,0.027033720309955,0.00503457212895906,0.00108340614767494,-0.0074457285645019,-0.0294679049459633,-0.0357212279669044,-0.0192747928332187,-0.0415427432700068,-0.0304123000719682,-0.0251365533539308,-0.0311414631317517,-0.0102092760821938,1.00000000000002,-0.0140635881605153,-0.0536103657321718,-0.0436927943681405,-0.037097251466569,-0.0324564355048599
"cell.cell.signaling",-0.0209708585184508,-0.0095658132436761,-0.00135516042344398,-0.00656811011862907,-0.00682780708060392,-0.00454857975534481,-0.0103732053838659,-0.00989476171883568,-0.0116589447788376,-0.0133648369815843,-3.05715079300423e-05,0.00282304007636656,-0.00685622721698584,0.00363411583712271,0.0267412726089074,-0.0139804929983921,-0.00892978747635647,-0.00880024044258503,0.00404428839069308,-0.00958233167982583,0.00668426579137458,-0.00452009739050438,-0.00200525894037507,-0.00793824233899622,-0.00422924840557727,-0.00640103322564401,-0.0109213727792932,-0.00991281915332454,-0.00807106374261489,-0.0320726871881022,-0.0388787656488674,-0.0209785664195917,-0.0452148672353104,-0.0331005610567688,-0.0273584706542825,-0.0338941776633046,-0.0111117135338144,-0.0140635881605153,0.999999999999768,-0.0583491935826653,-0.0475549696767571,-0.0403764211947505,-0.0353253855371358
"other.biological.processes",-0.00536681024747953,-0.0079028663591587,-0.00270850087574135,-0.0107375711755947,-0.00858805332211842,0.00545066057767035,-0.00973744524241688,0.00162198454089387,0.0165810736050256,0.0168120220705331,-0.00615335917684641,0.0145131507215865,0.00946572401739844,-0.0107481095108688,0.0156476826078925,-0.00400456888552325,-0.00566728172066395,-0.00441814409026301,-0.00176167024731138,-0.0085227546642212,-0.00345357194401087,-0.0153799973929369,-0.00358286536388871,-0.00403461807894058,0.0164552372416653,-0.00127975488152004,0.0116666138068719,0.00429555155768933,0.0164038310093239,-0.122261009817924,-0.148205765261491,-0.0799702469565182,-0.172358969940693,-0.126179262641908,-0.104290427230188,-0.129204527321355,-0.0423578264422826,-0.0536103657321718,-0.0583491935826653,1.00000000000005,-0.181279435067058,-0.153914824758931,-0.13466028844568
"cell.organization.and.biogenesis",0.01577331454665,0.0166348166635472,0.0133264686567545,0.00678876242669296,0.0118417655156967,0.00297107032748421,0.00965238723574932,-0.000214140389658914,-0.000564036002055829,-0.0118121659214138,-0.0188925564720059,-0.01255259222426,-0.0170064390928951,-0.0089005150821574,-0.0168994978285022,-0.000642908307136334,-0.00210222262434163,0.00159144692717386,-0.0152395802274941,-0.00629946409181694,-0.00956943347705947,0.00486536703301404,0.00293789879530059,-0.00210753216816958,-0.00964928593091264,0.0166589245479,0.0146169576505384,0.00336087993125336,-0.00565145846407343,-0.0996435127471899,-0.120788656023978,-0.0651762678377495,-0.140473673855248,-0.102836914108732,-0.0849973718571097,-0.105302524364165,-0.0345219021610451,-0.0436927943681405,-0.0475549696767571,-0.181279435067058,1.00000000000015,-0.125441576392082,-0.10974900492202
"RNA.metabolism",0.0120422153605604,0.039955565858558,0.0312848618434613,0.0281094602293684,0.00909854281457029,0.0495781953293528,0.0540034345894548,0.094493587662851,0.0148651304106025,0.0193527264584646,0.00852361600509718,0.0357099787098921,0.0382034019564491,0.0576240391079193,0.0020081859744902,0.0140386473961989,0.0642320046790444,0.0429296143515155,0.0554383004333118,-0.00339749805891509,0.0246241241292488,0.0708897209790876,0.0718764628647799,0.0418650207713423,0.0187022105204619,0.0544918635561423,0.0203425472553326,0.0808432922537642,0.0615220294563099,-0.0846020608855705,-0.10255528884409,-0.0553377377802206,-0.119268801155936,-0.0873134098632693,-0.0721667937100461,-0.089406829727747,-0.0293107297002374,-0.037097251466569,-0.0403764211947505,-0.153914824758931,-0.125441576392082,1.00000000000009,-0.0931821022819773
"transport",-0.0481235849512109,-0.0194764333927784,-0.050324964334223,-0.0334394493584468,0.00798250743099255,-0.0497632257346328,-0.0277374365895797,-0.0273541739621065,-0.0427774096519329,-0.0480561945449904,-0.0354258611214026,-0.0441109059912496,-0.037701080557236,-0.0460460840849207,-0.0125244576576999,-0.022503304736721,-0.0465193818017647,-0.0282868192111796,-0.0394721974466242,-0.000283852053511176,-0.0152042612743155,-0.0255998448300145,-0.0303267852454216,-0.0306961607722187,-0.00700080860970658,-0.0251342764551415,-0.0203473932782778,-0.020952264963925,-0.0177279426827647,-0.0740184575449035,-0.0897257609785565,-0.0484150616621093,-0.104348435515439,-0.0763906204342578,-0.063138825466724,-0.0782221563063255,-0.0256439970754497,-0.0324564355048599,-0.0353253855371358,-0.13466028844568,-0.10974900492202,-0.0931821022819773,0.999999999999916
